generation;individual;train_accuracy;test_accuracy
0;0;0.9017666666666667;0.8996
0;1;0.9030333333333334;0.8986
0;2;0.9074;0.9077
0;3;0.90485;0.9042
0;4;0.9051333333333333;0.9046
0;5;0.90665;0.9056
0;6;0.9023833333333333;0.9005
0;7;0.90575;0.9056
0;8;0.9058833333333334;0.9018
0;9;0.9015166666666666;0.8997
0;10;0.9063;0.904
0;11;0.9050666666666667;0.9028
0;12;0.9067833333333334;0.905
0;13;0.90435;0.9009
0;14;0.9023;0.9009
0;15;0.89495;0.8944
0;16;0.89815;0.8988
0;17;0.90665;0.905
0;18;0.8971166666666667;0.896
0;19;0.9063666666666667;0.9043
0;20;0.9053166666666667;0.9027
0;21;0.9025333333333333;0.9002
0;22;0.9076333333333333;0.9046
0;23;0.9109666666666667;0.9069
0;24;0.9091166666666667;0.9065
0;25;0.9074166666666666;0.9056
0;26;0.9064166666666666;0.9046
0;27;0.9069333333333334;0.9066
0;28;0.9031833333333333;0.9014
0;29;0.9079666666666667;0.9059
0;30;0.90545;0.904
0;31;0.90485;0.905
0;32;0.9033333333333333;0.9011
0;33;0.8935;0.8926
0;34;0.90535;0.9036
0;35;0.9055333333333333;0.905
0;36;0.90515;0.9033
0;37;0.89775;0.9003
0;38;0.9037666666666667;0.9023
0;39;0.9033666666666667;0.9025
0;40;0.8989;0.8982
0;41;0.9065;0.9039
0;42;0.9003333333333333;0.8979
0;43;0.89765;0.8988
0;44;0.9041166666666667;0.902
0;45;0.8989833333333334;0.8997
0;46;0.8976;0.8968
0;47;0.9075666666666666;0.9047
0;48;0.90555;0.9039
0;49;0.9042833333333333;0.9046
0;50;0.9025833333333333;0.9003
0;51;0.9025666666666666;0.9016
0;52;0.9033666666666667;0.8983
0;53;0.9076666666666666;0.9081
0;54;0.9012666666666667;0.8989
0;55;0.8936;0.8955
0;56;0.9039833333333334;0.9019
0;57;0.9026166666666666;0.9033
0;58;0.8985166666666666;0.8958
0;59;0.9;0.9034
0;60;0.9064166666666666;0.9049
0;61;0.905;0.9058
0;62;0.90395;0.9011
0;63;0.8981833333333333;0.8949
0;64;0.8954333333333333;0.8907
0;65;0.90755;0.9073
0;66;0.9090666666666667;0.9079
0;67;0.9061166666666667;0.9076
0;68;0.9052166666666667;0.905
0;69;0.9006166666666666;0.9026
0;70;0.9027166666666666;0.9016
0;71;0.9036833333333333;0.9016
0;72;0.9081;0.9054
0;73;0.9017833333333334;0.899
0;74;0.901;0.9017
0;75;0.9041;0.9036
0;76;0.90845;0.9049
0;77;0.8995;0.8963
0;78;0.9051;0.9043
0;79;0.9042166666666667;0.9047
0;80;0.8939666666666667;0.8954
0;81;0.90425;0.9043
0;82;0.90725;0.907
0;83;0.90365;0.9045
0;84;0.9043333333333333;0.9033
0;85;0.90455;0.9021
0;86;0.8997;0.8985
0;87;0.9049833333333334;0.9038
0;88;0.90565;0.9038
0;89;0.9054833333333333;0.9035
0;90;0.9036833333333333;0.9047
0;91;0.90835;0.9068
0;92;0.9067;0.9031
0;93;0.9078;0.9065
0;94;0.9009833333333334;0.9024
0;95;0.9058666666666667;0.9038
0;96;0.9102833333333333;0.9065
0;97;0.9021333333333333;0.9
0;98;0.9054;0.9053
0;99;0.9053333333333333;0.9042
0;100;0.9022333333333333;0.9014
0;101;0.9025;0.8999
0;102;0.9033;0.9006
0;103;0.9005333333333333;0.8982
0;104;0.9049666666666667;0.9041
0;105;0.9058833333333334;0.9057
0;106;0.9026333333333333;0.898
0;107;0.8989666666666667;0.8981
0;108;0.8988333333333334;0.8961
0;109;0.89635;0.8941
0;110;0.9072166666666667;0.9067
0;111;0.9029;0.9013
0;112;0.9045666666666666;0.9014
0;113;0.9063166666666667;0.9038
0;114;0.9044666666666666;0.9023
0;115;0.8965;0.9002
0;116;0.90245;0.9036
0;117;0.8950333333333333;0.8931
0;118;0.9066166666666666;0.9053
0;119;0.9025166666666666;0.9023
0;120;0.90815;0.9043
0;121;0.9053166666666667;0.9053
0;122;0.9073;0.9063
0;123;0.9054833333333333;0.9053
0;124;0.9007333333333334;0.8998
0;125;0.9114833333333333;0.9091
0;126;0.90435;0.9036
0;127;0.9068;0.9057
0;128;0.8937333333333334;0.892
0;129;0.9067666666666667;0.906
0;130;0.8959;0.8949
0;131;0.9013666666666666;0.9012
0;132;0.9033166666666667;0.9003
0;133;0.90405;0.9022
0;134;0.8985;0.8989
0;135;0.9002833333333333;0.8998
0;136;0.9062166666666667;0.901
0;137;0.8993;0.8986
0;138;0.9066666666666666;0.9027
0;139;0.9068;0.9042
0;140;0.9066166666666666;0.905
0;141;0.9024;0.9015
0;142;0.9030666666666667;0.9059
0;143;0.9031166666666667;0.9015
0;144;0.9053166666666667;0.9028
0;145;0.90885;0.9052
0;146;0.89475;0.892
0;147;0.9029666666666667;0.9006
0;148;0.9026666666666666;0.9017
0;149;0.8951166666666667;0.8962
0;150;0.901;0.9002
0;151;0.9007333333333334;0.8996
0;152;0.89705;0.8978
0;153;0.9051166666666667;0.8999
0;154;0.9076;0.9062
0;155;0.9029;0.9023
0;156;0.8958666666666667;0.8945
0;157;0.9022166666666667;0.9013
0;158;0.90555;0.9058
0;159;0.90265;0.9018
0;160;0.8987833333333334;0.9018
0;161;0.9051333333333333;0.9024
0;162;0.90355;0.903
0;163;0.9056333333333333;0.9039
0;164;0.9051;0.9033
0;165;0.90815;0.9076
0;166;0.9046;0.9015
0;167;0.9000666666666667;0.9003
0;168;0.9049833333333334;0.9055
0;169;0.8986;0.8985
0;170;0.9021833333333333;0.8995
0;171;0.9063333333333333;0.9035
0;172;0.9066833333333333;0.9049
0;173;0.9051166666666667;0.9042
0;174;0.9078166666666667;0.9055
0;175;0.9015666666666666;0.9029
0;176;0.9016;0.9018
0;177;0.9038166666666667;0.9043
0;178;0.8974333333333333;0.8941
0;179;0.90925;0.9069
0;180;0.906;0.9037
0;181;0.9056833333333333;0.9043
0;182;0.90415;0.9041
0;183;0.9015;0.9031
0;184;0.9090833333333334;0.9063
0;185;0.9008833333333334;0.9003
0;186;0.897;0.8926
0;187;0.8972833333333333;0.8964
0;188;0.9044;0.9032
0;189;0.9035;0.8992
0;190;0.9029166666666667;0.9011
0;191;0.9077;0.9047
0;192;0.9085166666666666;0.9056
0;193;0.9078166666666667;0.9063
0;194;0.9005;0.9015
0;195;0.9045833333333333;0.9037
0;196;0.9043833333333333;0.9025
0;197;0.9072;0.9046
0;198;0.8985333333333333;0.8997
0;199;0.90635;0.9039
1;0;0.9057666666666667;0.9075
1;1;0.9037;0.9013
1;2;0.9019166666666667;0.9009
1;3;0.9107;0.9081
1;4;0.9074;0.9048
1;5;0.90365;0.8997
1;6;0.9079666666666667;0.9059
1;7;0.8985833333333333;0.8979
1;8;0.90545;0.9041
1;9;0.9013333333333333;0.8993
1;10;0.9014;0.9016
1;11;0.9029833333333334;0.9035
1;12;0.9058333333333334;0.9031
1;13;0.9071666666666667;0.9062
1;14;0.9056666666666666;0.9049
1;15;0.89795;0.8956
1;16;0.9007;0.9005
1;17;0.9017;0.8991
1;18;0.9048333333333334;0.9023
1;19;0.9020666666666667;0.8992
1;20;0.9046833333333333;0.9032
1;21;0.9025;0.9032
1;22;0.9055666666666666;0.9051
1;23;0.9037166666666666;0.9033
1;24;0.9038833333333334;0.9027
1;25;0.8958833333333334;0.8956
1;26;0.9041333333333333;0.9024
1;27;0.9043666666666667;0.9005
1;28;0.9002333333333333;0.9002
1;29;0.9052666666666667;0.9042
1;30;0.9098;0.9073
1;31;0.8998;0.9013
1;32;0.8999;0.8972
1;33;0.9098;0.9053
1;34;0.9044166666666666;0.9047
1;35;0.8972666666666667;0.8951
1;36;0.9034833333333333;0.9043
1;37;0.9006166666666666;0.8997
1;38;0.9034666666666666;0.9026
1;39;0.9044166666666666;0.904
1;40;0.9052;0.9044
1;41;0.9009;0.9027
1;42;0.9019666666666667;0.8992
1;43;0.9063166666666667;0.9046
1;44;0.9036166666666666;0.901
1;45;0.9057;0.9049
1;46;0.9064666666666666;0.9073
1;47;0.8953833333333333;0.8973
1;48;0.9000666666666667;0.8988
1;49;0.9054333333333333;0.9066
1;50;0.9032833333333333;0.9033
1;51;0.9040333333333334;0.9015
1;52;0.9066333333333333;0.9042
1;53;0.9007166666666667;0.8996
1;54;0.9012833333333333;0.9021
1;55;0.9061666666666667;0.9032
1;56;0.90405;0.9026
1;57;0.9038833333333334;0.9019
1;58;0.90555;0.9037
1;59;0.90125;0.9019
1;60;0.9034666666666666;0.9015
1;61;0.9060666666666667;0.9035
1;62;0.9045;0.9005
1;63;0.899;0.8982
1;64;0.9047333333333333;0.9047
1;65;0.9023166666666667;0.9025
1;66;0.9019833333333334;0.9025
1;67;0.9059333333333334;0.9035
1;68;0.90265;0.903
1;69;0.8970833333333333;0.8968
1;70;0.9080333333333334;0.9065
1;71;0.9049;0.9026
1;72;0.9046666666666666;0.9019
1;73;0.9027333333333334;0.8991
1;74;0.89995;0.8987
1;75;0.9004833333333333;0.9011
1;76;0.9077;0.9055
1;77;0.9016166666666666;0.9003
1;78;0.9030333333333334;0.9037
1;79;0.90325;0.9018
1;80;0.9056166666666666;0.9021
1;81;0.9073;0.907
1;82;0.9076166666666666;0.9084
1;83;0.90485;0.9052
1;84;0.9041833333333333;0.9038
1;85;0.9043333333333333;0.9036
1;86;0.9056166666666666;0.9053
1;87;0.8999;0.9003
1;88;0.9049;0.9027
1;89;0.9066833333333333;0.9047
1;90;0.8992166666666667;0.8989
1;91;0.8993833333333333;0.8979
1;92;0.9021;0.9028
1;93;0.9055;0.9039
1;94;0.90505;0.9043
1;95;0.9050666666666667;0.9035
1;96;0.90285;0.9013
1;97;0.8915333333333333;0.89
1;98;0.8950166666666667;0.8948
1;99;0.90695;0.9034
1;100;0.89935;0.8982
1;101;0.9051;0.9034
1;102;0.9045333333333333;0.9039
1;103;0.9022;0.9008
1;104;0.8980666666666667;0.8942
1;105;0.9033833333333333;0.9045
1;106;0.9016666666666666;0.9
1;107;0.9015333333333333;0.901
1;108;0.9076166666666666;0.9041
1;109;0.9038;0.9035
1;110;0.90265;0.9042
1;111;0.9065833333333333;0.9019
1;112;0.9033166666666667;0.9009
1;113;0.9077;0.9054
1;114;0.90255;0.9013
1;115;0.9044;0.9049
1;116;0.8954666666666666;0.8953
1;117;0.90275;0.9024
1;118;0.9045166666666666;0.9024
1;119;0.9054666666666666;0.9012
1;120;0.8991166666666667;0.9001
1;121;0.8968;0.898
1;122;0.9008666666666667;0.8972
1;123;0.9021;0.9015
1;124;0.9034333333333333;0.9024
1;125;0.9058166666666667;0.9043
1;126;0.90345;0.902
1;127;0.9003666666666666;0.9008
1;128;0.9029666666666667;0.8995
1;129;0.8997333333333334;0.899
1;130;0.9007333333333334;0.8995
1;131;0.905;0.9033
1;132;0.9060333333333334;0.9055
1;133;0.9058166666666667;0.9042
1;134;0.9104833333333333;0.9089
1;135;0.90745;0.9038
1;136;0.89765;0.8976
1;137;0.9077833333333334;0.9057
1;138;0.8986;0.8941
1;139;0.9018666666666667;0.9007
1;140;0.9001166666666667;0.8964
1;141;0.9053833333333333;0.9042
1;142;0.8982;0.8966
1;143;0.9089333333333334;0.9063
1;144;0.9080833333333334;0.9051
1;145;0.8985666666666666;0.8971
1;146;0.8962166666666667;0.8995
1;147;0.9022666666666667;0.9044
1;148;0.9019;0.8998
1;149;0.9042833333333333;0.9034
1;150;0.905;0.9037
1;151;0.9109833333333334;0.9073
1;152;0.8952833333333333;0.8958
1;153;0.8971166666666667;0.8995
1;154;0.9053166666666667;0.9025
1;155;0.9037333333333334;0.9048
1;156;0.9038;0.8997
1;157;0.9060666666666667;0.9053
1;158;0.9043666666666667;0.9016
1;159;0.9043833333333333;0.9007
1;160;0.90205;0.8992
1;161;0.9012;0.9012
1;162;0.9041833333333333;0.8994
1;163;0.8975833333333333;0.8962
1;164;0.9073;0.9069
1;165;0.8958333333333334;0.8952
1;166;0.9026333333333333;0.902
1;167;0.8998333333333334;0.9007
1;168;0.9035333333333333;0.8984
1;169;0.9087333333333333;0.9076
1;170;0.8990666666666667;0.8971
1;171;0.9046166666666666;0.9024
1;172;0.8981666666666667;0.8971
1;173;0.9019;0.9026
1;174;0.9058666666666667;0.9042
1;175;0.9028333333333334;0.9029
1;176;0.90295;0.8993
1;177;0.90415;0.9035
1;178;0.8999833333333334;0.8996
1;179;0.9043;0.8997
1;180;0.9062333333333333;0.9023
1;181;0.8971;0.8955
1;182;0.9038666666666667;0.9027
1;183;0.9053;0.9048
1;184;0.9042333333333333;0.9054
1;185;0.9057;0.9017
1;186;0.9032666666666667;0.9003
1;187;0.9021333333333333;0.9029
1;188;0.90655;0.9032
1;189;0.90895;0.9057
1;190;0.9040166666666667;0.9016
1;191;0.9089333333333334;0.9074
1;192;0.9020666666666667;0.9006
1;193;0.9038833333333334;0.9017
1;194;0.8981666666666667;0.8992
1;195;0.89655;0.8972
1;196;0.9029666666666667;0.9004
1;197;0.9053166666666667;0.9058
1;198;0.9009166666666667;0.9003
1;199;0.8933833333333333;0.8953
2;0;0.90005;0.9011
2;1;0.9085166666666666;0.9046
2;2;0.9043;0.9015
2;3;0.9011833333333333;0.8999
2;4;0.9084666666666666;0.9067
2;5;0.9032;0.9038
2;6;0.9033833333333333;0.8993
2;7;0.90275;0.9003
2;8;0.8963833333333333;0.8976
2;9;0.9058666666666667;0.905
2;10;0.9012666666666667;0.9011
2;11;0.90385;0.9017
2;12;0.9075333333333333;0.9058
2;13;0.9042333333333333;0.9022
2;14;0.8944666666666666;0.8928
2;15;0.90405;0.9046
2;16;0.8978333333333334;0.897
2;17;0.9064;0.9024
2;18;0.9051166666666667;0.9019
2;19;0.9052;0.903
2;20;0.9071833333333333;0.9057
2;21;0.8994;0.898
2;22;0.9005333333333333;0.9003
2;23;0.9087;0.9052
2;24;0.9073333333333333;0.9054
2;25;0.9025833333333333;0.904
2;26;0.9077333333333333;0.9023
2;27;0.9044333333333333;0.9047
2;28;0.9090833333333334;0.9093
2;29;0.9062666666666667;0.9058
2;30;0.9032666666666667;0.9002
2;31;0.9060166666666667;0.9062
2;32;0.9102833333333333;0.907
2;33;0.90505;0.9047
2;34;0.9026833333333333;0.9036
2;35;0.9038666666666667;0.903
2;36;0.89845;0.8948
2;37;0.9027833333333334;0.9031
2;38;0.9073333333333333;0.9062
2;39;0.9024333333333333;0.9028
2;40;0.90825;0.9055
2;41;0.8996333333333333;0.8996
2;42;0.90235;0.9028
2;43;0.9068;0.9037
2;44;0.9063333333333333;0.9038
2;45;0.9014166666666666;0.9003
2;46;0.9076333333333333;0.9068
2;47;0.9073833333333333;0.9056
2;48;0.90215;0.9004
2;49;0.9087833333333334;0.9061
2;50;0.9014333333333333;0.9001
2;51;0.90555;0.9037
2;52;0.9084166666666667;0.9043
2;53;0.9018333333333334;0.9
2;54;0.9054333333333333;0.9033
2;55;0.9041833333333333;0.9028
2;56;0.9022833333333333;0.9017
2;57;0.90985;0.9072
2;58;0.9018;0.9043
2;59;0.90805;0.9052
2;60;0.9002833333333333;0.8997
2;61;0.8988333333333334;0.8978
2;62;0.9090333333333334;0.9075
2;63;0.9009166666666667;0.8988
2;64;0.90075;0.9
2;65;0.90785;0.9054
2;66;0.9003166666666667;0.8976
2;67;0.9067666666666667;0.9053
2;68;0.9064833333333333;0.9029
2;69;0.90335;0.9019
2;70;0.9051833333333333;0.9029
2;71;0.9032833333333333;0.9009
2;72;0.8925;0.893
2;73;0.9023;0.9011
2;74;0.8998666666666667;0.8993
2;75;0.9014666666666666;0.9052
2;76;0.90555;0.9059
2;77;0.9068833333333334;0.9059
2;78;0.9099;0.9068
2;79;0.90375;0.9013
2;80;0.9064833333333333;0.9039
2;81;0.8966333333333333;0.8973
2;82;0.9035166666666666;0.9027
2;83;0.9018833333333334;0.9026
2;84;0.9016;0.9017
2;85;0.9070333333333334;0.9045
2;86;0.8965833333333333;0.895
2;87;0.9027166666666666;0.9007
2;88;0.9003666666666666;0.9019
2;89;0.90135;0.9014
2;90;0.9038;0.9061
2;91;0.8926833333333334;0.8924
2;92;0.9046833333333333;0.9047
2;93;0.90645;0.907
2;94;0.9074166666666666;0.9044
2;95;0.9043666666666667;0.9016
2;96;0.9051833333333333;0.9033
2;97;0.9026333333333333;0.9011
2;98;0.9024333333333333;0.9023
2;99;0.89885;0.8973
2;100;0.9071166666666667;0.9044
2;101;0.9068;0.9032
2;102;0.9054166666666666;0.904
2;103;0.9060166666666667;0.9043
2;104;0.9045666666666666;0.9012
2;105;0.902;0.903
2;106;0.9061;0.9049
2;107;0.9073666666666667;0.9079
2;108;0.9012333333333333;0.8992
2;109;0.9084333333333333;0.9034
2;110;0.8989666666666667;0.8955
2;111;0.9107833333333333;0.9077
2;112;0.90445;0.9058
2;113;0.8957666666666667;0.8949
2;114;0.9037333333333334;0.9021
2;115;0.9016166666666666;0.8995
2;116;0.9019;0.9021
2;117;0.9069833333333334;0.9059
2;118;0.90255;0.9012
2;119;0.9076666666666666;0.9058
2;120;0.9050833333333334;0.9038
2;121;0.9056333333333333;0.9042
2;122;0.90105;0.9017
2;123;0.90255;0.9039
2;124;0.8974666666666666;0.8973
2;125;0.9017;0.8999
2;126;0.8999;0.9008
2;127;0.9031;0.903
2;128;0.9061666666666667;0.9046
2;129;0.9066166666666666;0.9056
2;130;0.9053333333333333;0.9056
2;131;0.8992833333333333;0.8987
2;132;0.90215;0.8993
2;133;0.8996;0.8993
2;134;0.9030833333333333;0.9015
2;135;0.9050333333333334;0.9048
2;136;0.90215;0.899
2;137;0.8906166666666666;0.8899
2;138;0.9010833333333333;0.9006
2;139;0.9076666666666666;0.9039
2;140;0.9031666666666667;0.9042
2;141;0.9027833333333334;0.9028
2;142;0.9044833333333333;0.9015
2;143;0.9017666666666667;0.9
2;144;0.89725;0.8971
2;145;0.9022333333333333;0.9012
2;146;0.9005333333333333;0.9002
2;147;0.8999;0.8991
2;148;0.90255;0.9013
2;149;0.9067833333333334;0.9041
2;150;0.9072;0.9027
2;151;0.9054;0.9036
2;152;0.9081;0.9071
2;153;0.9004666666666666;0.9008
2;154;0.9058333333333334;0.9043
2;155;0.9036333333333333;0.9028
2;156;0.8995;0.9005
2;157;0.90595;0.9059
2;158;0.90115;0.9005
2;159;0.9044666666666666;0.9048
2;160;0.9055333333333333;0.9057
2;161;0.8968833333333334;0.8951
2;162;0.8988833333333334;0.8955
2;163;0.9040666666666667;0.9025
2;164;0.9012166666666667;0.9041
2;165;0.90415;0.9036
2;166;0.9038;0.9008
2;167;0.9055833333333333;0.9028
2;168;0.8941833333333333;0.8959
2;169;0.9054;0.9032
2;170;0.9020166666666667;0.9004
2;171;0.9056166666666666;0.903
2;172;0.9031333333333333;0.902
2;173;0.9029;0.9018
2;174;0.9028166666666667;0.9025
2;175;0.9060833333333334;0.9035
2;176;0.9026;0.9008
2;177;0.90675;0.9071
2;178;0.9049166666666667;0.9016
2;179;0.90915;0.9082
2;180;0.8975666666666666;0.9013
2;181;0.9071;0.9049
2;182;0.9058333333333334;0.9058
2;183;0.8961666666666667;0.8982
2;184;0.9099;0.9065
2;185;0.89975;0.8978
2;186;0.9008;0.8993
2;187;0.9045166666666666;0.9034
2;188;0.9055333333333333;0.9042
2;189;0.9034833333333333;0.9009
2;190;0.9080166666666667;0.9058
2;191;0.9009333333333334;0.9001
2;192;0.9056333333333333;0.9041
2;193;0.9029166666666667;0.9026
2;194;0.9048;0.9007
2;195;0.9060333333333334;0.9072
2;196;0.9040833333333333;0.904
2;197;0.8964166666666666;0.8976
2;198;0.8982;0.8967
2;199;0.9027166666666666;0.9011
3;0;0.8926666666666667;0.891
3;1;0.9036333333333333;0.9003
3;2;0.90745;0.9046
3;3;0.9058333333333334;0.9059
3;4;0.9033833333333333;0.9016
3;5;0.9065666666666666;0.9056
3;6;0.9091666666666667;0.9049
3;7;0.9020666666666667;0.8976
3;8;0.8984333333333333;0.9024
3;9;0.9012833333333333;0.8988
3;10;0.9065;0.9046
3;11;0.90615;0.9039
3;12;0.8972666666666667;0.8972
3;13;0.9085166666666666;0.9061
3;14;0.9057;0.9028
3;15;0.90585;0.9038
3;16;0.9051;0.9016
3;17;0.9040166666666667;0.9041
3;18;0.9003666666666666;0.8979
3;19;0.9045;0.9021
3;20;0.9102333333333333;0.908
3;21;0.901;0.9002
3;22;0.9001333333333333;0.9012
3;23;0.89825;0.9004
3;24;0.8981666666666667;0.8974
3;25;0.90215;0.9005
3;26;0.8963;0.8993
3;27;0.8985166666666666;0.899
3;28;0.9033333333333333;0.9009
3;29;0.9054833333333333;0.9045
3;30;0.9027666666666667;0.9019
3;31;0.9003166666666667;0.9018
3;32;0.9094;0.907
3;33;0.9064333333333333;0.904
3;34;0.9015166666666666;0.9006
3;35;0.90175;0.9035
3;36;0.9000333333333334;0.9
3;37;0.9039666666666667;0.9025
3;38;0.9007666666666667;0.9018
3;39;0.89925;0.9002
3;40;0.9045;0.9042
3;41;0.9091166666666667;0.9069
3;42;0.8966666666666666;0.8957
3;43;0.89515;0.8968
3;44;0.908;0.9056
3;45;0.9043833333333333;0.9037
3;46;0.8965666666666666;0.8934
3;47;0.9039833333333334;0.903
3;48;0.89655;0.897
3;49;0.9073;0.9056
3;50;0.9053833333333333;0.9027
3;51;0.9028333333333334;0.9014
3;52;0.9011666666666667;0.9018
3;53;0.9061833333333333;0.9042
3;54;0.8976;0.8974
3;55;0.9015;0.9026
3;56;0.89955;0.8979
3;57;0.90225;0.9004
3;58;0.9035333333333333;0.9004
3;59;0.90535;0.9038
3;60;0.90245;0.9024
3;61;0.9033666666666667;0.9018
3;62;0.90335;0.8996
3;63;0.90095;0.8995
3;64;0.9068666666666667;0.9043
3;65;0.8992666666666667;0.9006
3;66;0.9023333333333333;0.9023
3;67;0.9042;0.8994
3;68;0.9038833333333334;0.9023
3;69;0.90955;0.9064
3;70;0.9075166666666666;0.9037
3;71;0.9050666666666667;0.902
3;72;0.8978;0.8961
3;73;0.9023666666666667;0.9036
3;74;0.9018333333333334;0.9006
3;75;0.9028;0.9036
3;76;0.8986;0.8994
3;77;0.9036666666666666;0.9032
3;78;0.90165;0.9029
3;79;0.8993833333333333;0.8972
3;80;0.9028833333333334;0.9004
3;81;0.9031333333333333;0.9033
3;82;0.9023166666666667;0.9026
3;83;0.9067;0.9037
3;84;0.8992;0.8999
3;85;0.9005;0.9001
3;86;0.9061166666666667;0.9031
3;87;0.9047333333333333;0.9026
3;88;0.90925;0.9061
3;89;0.9019166666666667;0.9039
3;90;0.9038666666666667;0.9029
3;91;0.9016333333333333;0.8996
3;92;0.90865;0.9067
3;93;0.9071333333333333;0.9054
3;94;0.9097833333333334;0.9082
3;95;0.8981333333333333;0.898
3;96;0.9037333333333334;0.9036
3;97;0.9038833333333334;0.9025
3;98;0.9071166666666667;0.9022
3;99;0.9034;0.9023
3;100;0.90195;0.9011
3;101;0.9032333333333333;0.9047
3;102;0.9067833333333334;0.9038
3;103;0.90195;0.9012
3;104;0.89375;0.8954
3;105;0.90375;0.9008
3;106;0.9035666666666666;0.902
3;107;0.89975;0.9011
3;108;0.9056666666666666;0.9065
3;109;0.9001666666666667;0.9
3;110;0.8988333333333334;0.896
3;111;0.907;0.9042
3;112;0.9020333333333334;0.8994
3;113;0.9065333333333333;0.905
3;114;0.897;0.8961
3;115;0.9041666666666667;0.9034
3;116;0.9035;0.9009
3;117;0.9019333333333334;0.901
3;118;0.9067;0.9074
3;119;0.9029166666666667;0.8989
3;120;0.9054333333333333;0.9055
3;121;0.9018333333333334;0.8994
3;122;0.90545;0.9058
3;123;0.9054833333333333;0.9057
3;124;0.8992833333333333;0.8992
3;125;0.9042166666666667;0.9041
3;126;0.9092;0.9092
3;127;0.8986666666666666;0.8991
3;128;0.9058833333333334;0.9042
3;129;0.89845;0.8989
3;130;0.9053333333333333;0.9033
3;131;0.9006666666666666;0.9011
3;132;0.9072666666666667;0.9056
3;133;0.9035833333333333;0.9037
3;134;0.8950666666666667;0.8927
3;135;0.90225;0.9015
3;136;0.9064333333333333;0.9022
3;137;0.8951166666666667;0.8931
3;138;0.9005;0.899
3;139;0.9039666666666667;0.9041
3;140;0.9066166666666666;0.9072
3;141;0.9051666666666667;0.9035
3;142;0.9029;0.9007
3;143;0.9098166666666667;0.9054
3;144;0.9042;0.9044
3;145;0.9054666666666666;0.9038
3;146;0.9042333333333333;0.9035
3;147;0.9021666666666667;0.9015
3;148;0.9007166666666667;0.9
3;149;0.9037666666666667;0.9019
3;150;0.9032333333333333;0.8999
3;151;0.9067;0.9028
3;152;0.9058;0.9032
3;153;0.90325;0.9027
3;154;0.90885;0.9064
3;155;0.9020833333333333;0.8993
3;156;0.9059666666666667;0.9042
3;157;0.9077;0.9045
3;158;0.9036166666666666;0.9021
3;159;0.89825;0.8973
3;160;0.9001;0.8994
3;161;0.8925333333333333;0.8904
3;162;0.9029166666666667;0.9023
3;163;0.8990833333333333;0.898
3;164;0.9006;0.8995
3;165;0.90405;0.9021
3;166;0.9084;0.907
3;167;0.90495;0.9043
3;168;0.9019;0.9011
3;169;0.9047833333333334;0.9006
3;170;0.9055833333333333;0.9057
3;171;0.9059666666666667;0.9053
3;172;0.8946333333333333;0.8909
3;173;0.9065333333333333;0.9062
3;174;0.90525;0.9047
3;175;0.9049666666666667;0.9039
3;176;0.9013333333333333;0.9002
3;177;0.8994666666666666;0.8978
3;178;0.9092166666666667;0.9071
3;179;0.90565;0.9054
3;180;0.9018;0.9005
3;181;0.9012333333333333;0.9021
3;182;0.9042;0.9043
3;183;0.9024833333333333;0.9039
3;184;0.9041333333333333;0.9037
3;185;0.9004666666666666;0.8971
3;186;0.90735;0.9059
3;187;0.9042666666666667;0.9041
3;188;0.9071166666666667;0.9056
3;189;0.9042833333333333;0.9041
3;190;0.9100833333333334;0.9089
3;191;0.90195;0.8997
3;192;0.9030833333333333;0.9012
3;193;0.9013333333333333;0.899
3;194;0.9000333333333334;0.8984
3;195;0.9032;0.9006
3;196;0.9077333333333333;0.9055
3;197;0.89955;0.8964
3;198;0.9038833333333334;0.9
3;199;0.89955;0.8991
4;0;0.9049333333333334;0.9034
4;1;0.90585;0.9049
4;2;0.9042166666666667;0.9047
4;3;0.9028666666666667;0.9015
4;4;0.90835;0.9072
4;5;0.903;0.9018
4;6;0.9089166666666667;0.907
4;7;0.9049333333333334;0.9021
4;8;0.9074833333333333;0.9051
4;9;0.9081166666666667;0.9047
4;10;0.9049166666666667;0.9024
